age,gender,education,marital_status,credit_limit,credit_score,payment_ratio,days_overdue,num_prev_defaults,employment_months,debt_to_income,utilizacion_credito,loan_purpose,pay_hist_mes1,pay_hist_mes2,pay_hist_mes3,bill_amt_mes1,bill_amt_mes2,pay_amt_mes1,pay_amt_mes2,DEFAULT
71,2,2,1,10000,728,0.5661,188,0,7,0.0374,1.0,consumo,1,-1,-1,11219.0,14078.0,45736.0,29809.0,0
43,1,3,2,150000,532,0.6315,70,2,150,0.4512,0.0582,educacion,-1,-1,2,8732.0,5689.0,20683.0,12900.0,1
32,2,3,1,20000,847,0.7192,41,0,9,0.2226,0.9463,negocio,0,1,0,18926.0,72366.0,165.0,6839.0,0
69,1,3,1,80000,648,0.2043,192,0,1,0.217,1.0,vehiculo,0,-1,-1,164640.0,72947.0,4780.0,21781.0,1
50,2,2,1,20000,675,0.328,95,1,55,0.5079,1.0,vehiculo,3,3,0,27658.0,37094.0,27050.0,4192.0,1
51,1,2,2,50000,484,0.1719,217,2,17,0.6026,0.7847,negocio,-1,3,7,39238.0,296028.0,10657.0,1393.0,1
48,2,2,1,10000,765,0.8531,3,0,1,0.1009,0.1374,consumo,-1,-1,-1,1374.0,15620.0,17926.0,61535.0,0
42,1,2,2,200000,454,0.1496,252,0,28,0.4284,0.4286,consumo,0,8,-1,85724.0,133699.0,5580.0,10158.0,1
64,1,3,1,20000,474,0.1356,158,0,5,0.1569,0.7889,negocio,-1,2,5,15779.0,132726.0,10497.0,4335.0,0
48,1,2,1,20000,644,0.2139,34,1,1,0.0784,0.2617,consumo,-1,-1,-1,5234.0,9374.0,6633.0,263.0,0
33,1,3,2,80000,603,0.7397,253,1,20,0.4198,0.1484,vehiculo,0,8,5,11872.0,8476.0,20630.0,12500.0,1
45,2,1,2,10000,755,0.1488,74,1,9,0.0846,1.0,vivienda,-1,-1,0,54038.0,12691.0,19936.0,4741.0,0
64,2,2,2,300000,697,0.3855,2,0,14,0.1874,0.1332,vehiculo,-1,-1,-1,39953.0,46666.0,24819.0,31920.0,0
71,1,1,2,50000,559,0.2704,8,0,7,0.2183,0.9234,consumo,-1,-1,0,46172.0,172732.0,36823.0,5889.0,0
66,2,2,2,80000,674,0.6634,126,0,29,0.08,1.0,educacion,1,0,-1,114202.0,16376.0,12832.0,6533.0,0
27,1,2,1,200000,508,0.7677,189,1,38,0.1826,0.5277,consumo,-1,4,0,105545.0,23103.0,54651.0,47466.0,1
65,1,3,2,100000,685,0.1546,127,0,40,0.0682,1.0,consumo,-1,-1,0,121388.0,8136.0,1158.0,26252.0,0
26,1,1,1,10000,491,0.1974,120,0,22,0.425,1.0,consumo,0,0,0,77179.0,49334.0,32570.0,766.0,1
44,2,1,3,150000,676,0.6019,185,0,68,0.0718,0.1625,vehiculo,-1,-1,5,24371.0,79701.0,18714.0,12473.0,0
39,1,3,2,300000,599,0.5713,67,3,23,0.6535,0.1498,consumo,0,0,2,44939.0,26293.0,17043.0,13870.0,1
39,2,3,2,150000,577,0.2088,130,2,73,0.5858,0.1468,consumo,4,2,-1,22024.0,866.0,6325.0,3569.0,1
56,1,1,2,20000,645,0.1943,131,0,41,0.1985,1.0,vivienda,-1,0,4,121612.0,81162.0,12800.0,4202.0,0
71,1,1,2,80000,511,0.4091,71,0,66,0.1862,0.0709,educacion,1,-1,-1,5675.0,43751.0,33987.0,6899.0,0
29,2,1,1,30000,636,0.1397,70,0,53,0.3732,0.258,consumo,-1,-1,-1,7742.0,194967.0,664.0,20550.0,1
68,1,2,2,100000,644,0.2569,155,0,120,0.1136,0.0472,consumo,2,3,2,4719.0,55533.0,25934.0,13214.0,0
56,1,2,1,200000,669,0.1575,151,1,4,0.0954,0.0901,consumo,5,2,0,18024.0,53366.0,21655.0,894.0,0
58,1,2,2,50000,743,0.3546,184,0,48,0.2702,1.0,consumo,2,1,0,97053.0,73065.0,42087.0,3309.0,0
60,1,2,1,100000,662,0.2163,130,0,2,0.1211,0.199,vehiculo,4,0,-1,19896.0,42783.0,14724.0,7962.0,0
49,2,2,1,10000,746,0.3039,39,0,26,0.2984,1.0,consumo,1,-1,-1,12844.0,155245.0,18573.0,32098.0,0
44,1,1,1,50000,730,0.499,99,0,5,0.0733,0.1925,educacion,-1,3,0,9626.0,115.0,13606.0,10018.0,0
68,2,2,1,100000,733,0.3287,67,0,36,0.3372,0.1841,educacion,-1,0,-1,18412.0,71103.0,2648.0,8390.0,0
25,1,2,2,500000,623,0.1404,162,0,45,0.1785,0.3088,consumo,4,3,0,154402.0,185504.0,8247.0,6767.0,0
73,2,3,1,30000,850,0.3841,92,0,30,0.1203,0.0291,vehiculo,-1,-1,-1,874.0,24852.0,13592.0,5055.0,0
74,2,3,2,20000,707,0.2104,61,2,26,0.6815,1.0,consumo,0,0,1,87632.0,17161.0,12227.0,3581.0,1
62,1,2,3,200000,850,0.1879,31,0,72,0.1674,0.5144,educacion,-1,1,-1,102873.0,53565.0,5370.0,34253.0,0
75,2,1,2,80000,533,0.1712,130,3,49,0.3796,0.4595,negocio,4,0,-1,36762.0,67906.0,1479.0,4804.0,1
65,1,1,1,500000,700,0.3002,64,0,16,0.1634,0.0412,educacion,-1,-1,1,20588.0,10354.0,13564.0,9068.0,0
46,2,2,2,30000,735,0.3886,104,0,140,0.1214,0.2093,vehiculo,0,0,1,6279.0,53868.0,9488.0,13429.0,0
34,2,1,2,20000,661,0.2581,1,0,11,0.2616,0.7496,vehiculo,-1,0,-1,14993.0,24210.0,21245.0,22323.0,0
59,1,1,3,50000,705,0.1618,158,0,35,0.2446,0.9924,vivienda,5,0,-1,49623.0,33362.0,2177.0,5900.0,0
49,2,1,2,100000,562,0.3808,60,1,15,0.341,0.0103,consumo,-1,-1,2,1030.0,66490.0,11562.0,6482.0,1
72,2,3,1,10000,713,0.5273,121,0,19,0.1245,1.0,consumo,0,3,2,60898.0,44830.0,54121.0,22724.0,0
26,2,1,1,50000,644,0.2966,71,0,5,0.0527,1.0,negocio,-1,0,-1,110125.0,10669.0,535.0,16230.0,0
27,2,1,2,10000,707,0.4719,151,0,26,0.5872,0.6073,consumo,-1,5,-1,6074.0,10482.0,13758.0,10418.0,1
57,2,3,2,100000,509,0.1996,194,4,27,0.4587,0.0859,vehiculo,5,0,-1,8593.0,30620.0,2998.0,10702.0,1
73,1,2,1,50000,635,0.2227,192,0,96,0.0935,0.042,educacion,0,0,0,2100.0,69884.0,2493.0,232.0,0
38,2,1,1,500000,719,0.134,73,0,3,0.1382,0.1619,consumo,0,2,0,80952.0,28414.0,7005.0,21248.0,0
43,1,3,2,20000,740,0.485,164,1,28,0.1142,0.4905,educacion,2,2,5,9811.0,3616.0,32877.0,3446.0,0
64,1,1,2,200000,597,0.1546,155,0,102,0.1442,0.0274,educacion,0,0,-1,5476.0,32170.0,11223.0,9062.0,0
58,2,2,1,10000,745,0.6295,247,1,12,0.1245,1.0,vivienda,-1,-1,0,13977.0,1564.0,3072.0,13326.0,0
21,2,2,2,100000,372,0.1008,134,0,51,0.2877,0.0985,educacion,4,2,-1,9851.0,37107.0,1515.0,1657.0,1
24,1,1,1,300000,640,0.1624,282,0,66,0.147,0.1015,negocio,-1,1,0,30436.0,57962.0,11466.0,2084.0,0
71,2,2,2,150000,777,0.3262,134,0,93,0.0242,0.0352,vehiculo,2,4,2,5275.0,33578.0,7545.0,516.0,0
64,2,2,2,10000,568,0.2795,242,0,54,0.5332,1.0,consumo,-1,0,-1,82065.0,74891.0,20241.0,68077.0,1
67,1,2,1,100000,526,0.3602,102,3,40,0.6968,1.0,educacion,-1,0,0,133147.0,58828.0,26811.0,16022.0,1
55,2,3,2,30000,635,0.302,41,0,24,0.1299,1.0,consumo,0,0,1,46258.0,154432.0,16542.0,6146.0,0
43,2,1,2,150000,588,0.2092,98,0,16,0.1884,0.8539,vehiculo,-1,0,-1,128087.0,46676.0,915.0,17517.0,0
47,1,2,2,80000,690,0.218,158,0,17,0.4005,0.3328,vivienda,0,0,-1,26623.0,81357.0,2981.0,816.0,0
46,1,4,1,100000,714,0.5446,9,1,34,0.0564,0.0366,consumo,0,0,-1,3655.0,15937.0,226.0,14612.0,0
72,1,2,1,10000,681,0.3276,122,0,93,0.0804,0.8928,consumo,4,-1,0,8929.0,33812.0,4213.0,31709.0,0
28,2,2,2,30000,627,0.2574,35,5,43,0.3148,0.8334,vehiculo,0,0,0,25002.0,2473.0,1396.0,2683.0,1
63,1,1,1,50000,779,0.2148,163,2,11,0.6896,0.7602,educacion,-1,-1,1,38009.0,199053.0,768.0,8043.0,1
36,1,2,2,50000,702,1.0185,93,0,158,0.388,0.1851,educacion,2,0,0,9254.0,75626.0,215.0,83339.0,0
61,2,2,2,200000,538,0.3465,65,2,34,0.3771,0.1806,vehiculo,0,2,0,36119.0,31136.0,37389.0,19175.0,1
23,2,1,2,50000,577,0.5489,253,4,54,0.6063,0.2527,vehiculo,1,-1,3,12637.0,40828.0,7414.0,831.0,1
52,1,1,1,150000,525,0.3995,156,3,25,0.4768,0.4716,consumo,-1,-1,-1,70745.0,68185.0,599.0,17388.0,1
25,2,2,1,50000,748,0.534,131,0,36,0.2336,0.0739,consumo,-1,-1,0,3695.0,38273.0,594.0,278.0,0
40,2,1,2,30000,511,0.2635,61,1,23,0.4733,0.1587,educacion,0,-1,0,4761.0,16806.0,29549.0,2539.0,1
34,2,2,1,80000,651,0.1075,220,2,26,0.3013,0.7231,negocio,-1,2,-1,57852.0,106008.0,620.0,670.0,0
52,1,2,1,30000,439,0.53,120,3,16,0.6138,1.0,negocio,2,0,4,65103.0,7652.0,7457.0,3096.0,1
46,2,1,1,10000,796,0.5127,98,0,85,0.1778,1.0,educacion,-1,0,1,18541.0,13803.0,31914.0,33059.0,0
67,2,2,2,30000,725,0.0549,251,0,71,0.0529,1.0,vivienda,2,8,-1,101054.0,88561.0,938.0,16730.0,0
26,1,2,1,20000,542,0.2465,32,5,4,0.5479,1.0,consumo,0,1,-1,112588.0,58013.0,30.0,14361.0,1
78,2,4,1,10000,629,0.8676,103,0,36,0.1628,0.8878,consumo,0,-1,3,8879.0,50461.0,10809.0,10956.0,0
56,1,3,2,150000,683,0.4876,160,2,174,0.3687,0.1818,consumo,-1,-1,-1,27277.0,25680.0,5530.0,6408.0,1
60,2,2,2,100000,801,0.2958,61,0,87,0.1624,0.8938,consumo,0,-1,2,89382.0,88050.0,28416.0,2016.0,0
71,2,1,1,20000,730,0.8885,186,0,6,0.3387,0.2717,consumo,0,-1,0,5435.0,17291.0,7108.0,11005.0,0
25,2,3,1,10000,473,0.1405,97,1,47,0.5052,1.0,educacion,-1,0,3,101649.0,130679.0,4149.0,6377.0,1
33,1,4,1,10000,559,0.1386,279,0,51,0.2443,1.0,negocio,0,9,0,12379.0,330213.0,27628.0,19418.0,1
52,2,2,1,150000,762,0.3119,93,1,78,0.6693,0.6259,negocio,1,1,0,93885.0,118808.0,39592.0,27319.0,1
36,1,2,1,50000,501,0.456,123,1,56,0.4355,0.9174,negocio,4,0,3,45870.0,50859.0,1374.0,31515.0,1
21,2,1,3,50000,590,0.1916,157,0,16,0.1018,0.9077,vehiculo,-1,5,0,45388.0,241474.0,20323.0,25592.0,0
33,2,1,1,10000,567,0.1864,281,2,3,0.3198,1.0,vehiculo,2,-1,0,151437.0,87191.0,8492.0,2786.0,1
74,1,2,1,150000,678,0.369,72,0,94,0.1858,0.2175,educacion,-1,0,2,32624.0,108842.0,18201.0,33624.0,0
31,1,2,1,30000,615,0.7667,69,0,41,0.2819,0.2533,negocio,-1,2,0,7600.0,24147.0,6059.0,9503.0,0
73,2,1,3,50000,746,0.1945,65,1,18,0.1672,1.0,vehiculo,2,2,2,128474.0,61784.0,17688.0,21599.0,0
28,2,1,3,50000,429,0.0551,151,2,2,0.3288,1.0,educacion,3,5,0,169177.0,11930.0,1429.0,6229.0,1
45,2,2,1,200000,368,0.2188,214,3,19,0.6565,0.1001,vehiculo,0,-1,0,20013.0,89751.0,9638.0,2383.0,1
60,1,2,2,200000,670,0.4438,220,0,14,0.1121,0.086,vehiculo,-1,7,0,17198.0,63529.0,15255.0,67867.0,0
52,2,2,1,50000,705,0.3713,159,0,1,0.0078,1.0,vehiculo,-1,-1,0,98549.0,38875.0,54536.0,4518.0,0
44,1,2,1,10000,576,0.452,150,2,51,0.5239,1.0,vehiculo,5,-1,-1,22821.0,53071.0,200.0,2637.0,1
48,2,2,2,80000,510,0.9827,271,3,132,0.36,0.0171,vehiculo,0,9,0,1367.0,29468.0,13874.0,15653.0,1
34,2,1,1,30000,693,0.6827,131,2,30,0.0896,0.941,consumo,-1,4,-1,28231.0,42855.0,36430.0,27431.0,0
65,2,2,1,50000,672,0.2237,194,0,17,0.1919,0.012,consumo,0,-1,6,601.0,111498.0,15677.0,30283.0,0
23,1,1,2,200000,637,0.1998,10,0,18,0.3154,0.0645,vehiculo,-1,-1,-1,12909.0,65851.0,21506.0,5149.0,0
56,2,2,2,150000,749,0.0682,37,0,22,0.1928,0.1262,consumo,1,1,-1,18928.0,9361.0,1598.0,653.0,0
47,1,1,3,50000,550,0.0557,163,1,25,0.4389,0.1216,consumo,-1,5,0,6082.0,56146.0,864.0,5494.0,1
40,2,1,1,100000,795,0.1447,103,0,65,0.1264,0.3217,vehiculo,-1,1,0,32174.0,115557.0,6028.0,25584.0,0
67,2,2,1,20000,478,0.3111,151,2,12,0.4814,1.0,educacion,1,-1,5,86194.0,118177.0,12374.0,20931.0,1
35,1,2,1,100000,693,0.6918,38,0,86,0.0867,0.2457,negocio,-1,0,-1,24569.0,8517.0,5762.0,36495.0,0
47,1,2,1,10000,629,0.0739,283,2,122,0.2769,1.0,negocio,9,-1,0,228426.0,53533.0,1449.0,16128.0,1
73,1,1,1,100000,719,0.5809,7,0,21,0.1606,0.2302,consumo,-1,-1,0,23016.0,16156.0,10089.0,28429.0,0
65,2,2,2,200000,625,0.4371,160,1,122,0.6194,0.1669,educacion,1,5,-1,33382.0,6187.0,24006.0,2301.0,1
61,2,1,1,100000,670,0.284,99,0,61,0.1472,0.9186,vivienda,-1,-1,3,91856.0,41188.0,3355.0,35457.0,0
48,2,2,1,50000,526,0.24,72,0,3,0.4318,0.4691,educacion,0,0,2,23456.0,16022.0,32848.0,8990.0,1
45,1,1,3,80000,615,0.2949,98,2,125,0.4649,0.0969,vehiculo,0,0,3,7751.0,117379.0,18406.0,2925.0,1
62,2,2,1,50000,726,0.5891,5,0,17,0.3061,1.0,vehiculo,-1,-1,0,54755.0,52690.0,17769.0,35971.0,0
64,2,3,1,30000,680,0.3202,222,0,20,0.4753,1.0,vehiculo,-1,-1,0,141830.0,33515.0,2533.0,15085.0,0
66,2,4,1,10000,701,0.4193,249,0,113,0.3453,0.6383,vehiculo,3,0,1,6384.0,78944.0,43791.0,486.0,1
53,2,3,3,30000,717,0.2047,64,1,19,0.124,1.0,vivienda,-1,-1,2,60081.0,68092.0,24911.0,25668.0,0
66,1,1,2,200000,823,0.524,43,0,1,0.1874,0.1724,vehiculo,1,0,0,34483.0,32235.0,11476.0,18066.0,0
34,2,2,1,20000,673,0.1903,72,1,207,0.1749,0.2104,educacion,0,-1,2,4208.0,9380.0,2043.0,6001.0,0
28,2,1,1,100000,730,0.6564,160,0,48,0.1183,0.9838,consumo,0,0,-1,98382.0,6190.0,30484.0,33382.0,0
68,2,1,1,100000,483,0.4045,131,1,141,0.6326,0.1352,educacion,0,-1,0,13521.0,68776.0,14663.0,12770.0,1
34,2,1,1,30000,655,0.1797,66,1,1,0.2047,1.0,vivienda,2,1,-1,185059.0,61039.0,6661.0,5124.0,0
21,1,2,1,150000,598,0.3525,122,1,12,0.6821,0.1202,consumo,-1,0,-1,18031.0,35889.0,13920.0,19926.0,1
36,2,2,1,50000,561,0.2769,4,0,47,0.0709,0.7975,consumo,-1,0,0,39874.0,37102.0,32008.0,26771.0,0
38,1,3,1,150000,692,0.4132,12,0,122,0.0053,0.1147,consumo,0,0,-1,17207.0,38857.0,6797.0,22097.0,0
27,2,2,3,10000,596,0.17,101,0,34,0.1567,1.0,consumo,-1,-1,3,288537.0,63485.0,8977.0,21860.0,0
35,1,2,2,20000,498,0.3312,74,2,6,0.4636,1.0,consumo,0,-1,-1,32726.0,16497.0,10184.0,23706.0,1
44,1,2,1,50000,491,0.2658,188,1,25,0.5268,0.2236,vivienda,1,-1,0,11180.0,12075.0,7982.0,33137.0,1
69,2,3,2,80000,588,0.5689,44,0,138,0.2755,0.1347,vehiculo,0,0,0,10778.0,27903.0,17077.0,65582.0,0
71,1,3,3,80000,560,0.1635,184,0,64,0.5544,0.7373,negocio,0,-1,-1,58981.0,173291.0,7464.0,13998.0,1
75,2,2,2,150000,657,0.1889,32,0,50,0.255,1.0,educacion,1,0,0,230390.0,30748.0,3341.0,23706.0,0
33,2,1,1,300000,606,0.5368,130,3,8,0.5167,0.0416,vehiculo,4,-1,-1,12477.0,92951.0,9244.0,10220.0,1
29,2,1,1,50000,675,0.0978,40,0,7,0.2572,1.0,vehiculo,1,1,-1,67054.0,278.0,480.0,3676.0,0
76,1,2,2,200000,813,0.3594,193,0,1,0.0564,0.0421,consumo,1,-1,2,8425.0,52592.0,40236.0,5096.0,0
76,1,1,2,30000,452,0.2052,162,2,30,0.6211,0.2524,educacion,5,4,1,7573.0,2072.0,4763.0,4641.0,1
35,2,2,1,10000,707,0.3272,188,1,71,0.2013,1.0,negocio,6,0,-1,36547.0,25428.0,15532.0,22742.0,0
77,1,2,1,100000,586,0.0885,95,0,21,0.3322,0.067,consumo,-1,-1,0,6699.0,84954.0,3283.0,827.0,0
78,2,2,2,100000,475,0.5086,150,1,12,0.0641,0.2513,consumo,-1,5,1,25126.0,1906.0,33313.0,15940.0,0
55,2,2,2,30000,729,0.3947,154,1,7,0.2432,1.0,consumo,-1,-1,5,117483.0,78379.0,31619.0,40839.0,0
44,2,2,1,20000,501,0.2876,246,4,43,0.4721,1.0,vivienda,0,6,0,28232.0,39266.0,1056.0,13877.0,1
53,2,2,3,20000,773,0.2823,62,0,13,0.3324,1.0,educacion,1,-1,1,79306.0,16371.0,8711.0,8352.0,0
36,1,1,1,50000,551,0.6915,223,3,50,0.5129,0.2223,consumo,7,0,0,11117.0,36038.0,2285.0,3207.0,1
28,2,2,1,50000,664,0.4308,64,0,1,0.3062,1.0,educacion,-1,2,0,67369.0,51637.0,2545.0,12326.0,0
49,2,2,1,30000,775,0.278,65,0,1,0.1106,0.4816,educacion,-1,2,-1,14449.0,21465.0,54667.0,1824.0,0
43,1,3,1,30000,690,0.478,94,0,61,0.096,0.0018,consumo,0,1,0,53.0,45842.0,15979.0,2382.0,0
65,1,2,1,10000,650,0.2007,1,0,164,0.0688,1.0,vivienda,-1,-1,0,146554.0,143333.0,70965.0,11252.0,0
51,2,2,2,100000,744,0.2836,129,1,7,0.2576,0.1461,consumo,-1,-1,4,14606.0,215067.0,1477.0,32586.0,0
60,2,2,3,50000,460,0.1447,67,3,32,0.3651,1.0,consumo,0,-1,2,111783.0,76680.0,4729.0,5255.0,1
69,2,1,1,30000,775,1.2397,104,0,58,0.1319,0.5637,consumo,1,-1,3,16912.0,50687.0,29894.0,14195.0,0
74,2,2,2,80000,342,0.2956,69,2,83,0.2972,1.0,vivienda,-1,2,0,97650.0,149876.0,73737.0,4736.0,1
75,2,1,1,200000,743,0.2614,14,1,56,0.0873,0.0086,vehiculo,-1,-1,0,1717.0,1561.0,2474.0,821.0,0
34,2,1,3,30000,631,0.4259,189,1,54,0.4188,0.3892,vivienda,-1,6,-1,11676.0,92509.0,7418.0,39651.0,1
73,2,1,1,100000,596,0.1555,72,3,143,0.4344,1.0,consumo,-1,1,0,103074.0,108957.0,6018.0,15199.0,1
50,1,2,1,300000,625,0.4265,60,0,3,0.2084,0.0479,educacion,0,0,1,14361.0,100484.0,41084.0,20837.0,0
73,1,3,1,50000,610,0.2402,103,0,10,0.3386,1.0,negocio,0,-1,0,50655.0,52798.0,18367.0,423.0,0
59,2,2,3,300000,751,0.1529,4,0,2,0.2297,0.1335,educacion,-1,-1,0,40041.0,299.0,21202.0,2839.0,0
47,2,1,2,10000,627,0.2553,102,3,45,0.4586,1.0,consumo,0,-1,1,25489.0,19673.0,688.0,27688.0,1
67,1,1,2,20000,553,0.107,10,0,34,0.1591,1.0,negocio,0,-1,0,101111.0,210345.0,5873.0,11974.0,0
36,2,2,1,80000,700,0.6019,181,0,127,0.0654,0.0572,educacion,0,-1,0,4573.0,18209.0,724.0,7083.0,0
71,1,1,1,80000,524,0.391,242,2,3,0.635,0.2052,negocio,0,-1,8,16414.0,97516.0,4868.0,40704.0,1
26,1,2,2,500000,657,0.1718,220,0,14,0.532,0.1138,educacion,5,1,-1,56882.0,149260.0,25542.0,9589.0,1
75,2,2,2,20000,595,0.24,283,0,1,0.1908,1.0,negocio,-1,1,3,48424.0,4794.0,118.0,14492.0,0
53,1,1,1,500000,519,0.1766,156,2,136,0.3079,0.0005,vivienda,-1,-1,-1,225.0,50046.0,33205.0,3192.0,1
64,2,2,2,200000,785,0.1967,64,0,139,0.1995,0.3662,consumo,1,-1,0,73239.0,26076.0,16403.0,2459.0,0
38,2,2,3,30000,544,0.1821,70,1,3,0.4441,0.2516,vehiculo,-1,2,0,7549.0,240693.0,11151.0,2840.0,1
36,2,2,1,50000,453,0.3704,187,2,71,0.4617,0.912,negocio,1,0,0,45602.0,478.0,3213.0,1791.0,1
32,1,2,3,20000,566,0.197,62,2,75,0.6269,1.0,vehiculo,-1,-1,-1,56878.0,2929.0,1683.0,11208.0,1
40,2,1,2,300000,458,0.2667,126,3,2,0.5225,0.1097,vivienda,-1,3,4,32895.0,5880.0,16786.0,1197.0,1
65,2,1,1,50000,765,0.1116,273,0,59,0.0341,1.0,vehiculo,9,0,-1,197298.0,75047.0,13934.0,1383.0,0
60,1,1,2,10000,599,0.2374,215,0,33,0.1385,1.0,consumo,0,0,7,16460.0,4893.0,32436.0,2102.0,0
49,2,1,2,100000,651,0.4027,212,2,51,0.1636,0.3257,consumo,1,2,-1,32568.0,27270.0,6669.0,17462.0,0
50,2,1,2,30000,526,0.1067,249,1,64,0.2373,1.0,consumo,0,0,1,106483.0,77010.0,1477.0,1648.0,1
46,1,1,2,50000,472,0.213,281,3,43,0.5289,0.0664,consumo,4,-1,-1,3318.0,1063.0,2298.0,13752.0,1
42,2,2,1,80000,745,0.3021,62,0,17,0.21,1.0,vivienda,2,-1,0,83295.0,18985.0,42170.0,443.0,0
53,2,2,2,10000,720,0.1025,91,0,91,0.1196,0.9629,consumo,3,2,-1,9630.0,6138.0,9673.0,125.0,0
78,1,1,2,80000,552,0.1502,60,1,22,0.4264,0.1275,consumo,2,2,0,10198.0,10552.0,8317.0,19797.0,1
73,2,1,1,30000,733,0.9585,30,0,17,0.1769,0.2277,negocio,0,-1,0,6830.0,17983.0,141.0,10437.0,0
59,1,2,2,150000,682,0.0909,65,3,55,0.6946,0.2734,consumo,0,0,2,41003.0,85235.0,5121.0,998.0,1
67,1,2,2,30000,668,0.223,39,0,43,0.2236,0.1933,educacion,1,0,-1,5800.0,28119.0,14343.0,15556.0,0
49,2,2,1,300000,546,0.266,275,4,36,0.4541,0.3285,educacion,-1,-1,3,98563.0,4476.0,20128.0,19225.0,1
42,2,1,1,150000,499,0.8335,248,3,19,0.3041,0.2686,vehiculo,0,0,8,40284.0,3661.0,21685.0,42754.0,1
65,2,2,1,20000,740,0.2807,157,0,1,0.1455,1.0,vehiculo,1,5,1,116233.0,7841.0,37829.0,9985.0,0
33,1,1,1,20000,755,1.2064,125,0,31,0.3218,0.4368,vehiculo,-1,0,0,8737.0,49184.0,18854.0,2351.0,0
29,2,2,2,50000,721,0.3618,60,0,21,0.2426,1.0,consumo,2,0,0,165914.0,622.0,16540.0,22073.0,0
44,2,2,1,10000,566,0.3126,247,1,33,0.6283,1.0,consumo,0,4,4,12528.0,37486.0,21256.0,20964.0,1
35,2,2,2,10000,616,0.5156,192,0,54,0.1465,0.2424,vivienda,6,-1,3,2424.0,25133.0,18512.0,24964.0,0
56,2,1,1,150000,597,0.4765,270,0,66,0.5638,0.2134,consumo,5,0,9,32010.0,77103.0,751.0,2672.0,1
33,1,3,1,50000,848,0.2437,281,0,112,0.3292,1.0,vivienda,3,-1,1,52540.0,1724.0,9240.0,1936.0,0
47,1,3,2,30000,638,0.1047,280,0,93,0.0914,1.0,consumo,0,9,-1,63491.0,155047.0,3857.0,3544.0,0
64,2,1,2,50000,633,0.8017,103,0,18,0.0999,0.4332,negocio,1,-1,3,21660.0,7763.0,12404.0,694.0,0
57,2,1,1,500000,645,0.2147,159,0,22,0.658,0.0841,vehiculo,-1,3,-1,42043.0,7794.0,6247.0,4194.0,1
27,1,2,2,300000,688,0.2948,280,0,22,0.2731,0.177,consumo,-1,0,-1,53104.0,13021.0,5693.0,11940.0,0
28,2,2,2,30000,586,0.36,221,4,7,0.3286,1.0,consumo,0,7,2,41752.0,128488.0,16611.0,5322.0,1
57,1,2,1,10000,635,0.1319,253,1,132,0.4763,1.0,negocio,1,0,0,43059.0,63147.0,2861.0,6088.0,1
61,1,3,1,50000,637,0.1935,3,1,123,0.0757,0.0369,consumo,0,0,0,1843.0,14609.0,10997.0,5286.0,0
34,2,1,2,10000,614,0.2885,132,0,9,0.4678,1.0,educacion,2,0,-1,40793.0,145750.0,14362.0,5108.0,1
78,1,2,2,30000,540,0.9271,1,0,1,0.213,0.902,educacion,0,-1,-1,27061.0,47176.0,25489.0,18033.0,0
32,2,1,2,100000,672,0.1295,160,0,1,0.2031,0.0184,vehiculo,-1,5,0,1845.0,64216.0,9757.0,1903.0,0
56,2,1,2,20000,725,0.1209,72,0,33,0.052,1.0,negocio,-1,0,2,81294.0,74464.0,9354.0,3541.0,0
72,2,1,1,20000,734,0.5351,243,0,7,0.1069,1.0,consumo,2,-1,4,26484.0,47957.0,7236.0,27300.0,0
60,1,2,1,50000,726,0.3691,164,1,45,0.1105,1.0,vehiculo,-1,-1,5,112759.0,19884.0,5498.0,12188.0,0
37,1,2,1,150000,763,0.0819,68,1,35,0.0998,0.7384,negocio,-1,-1,2,110755.0,19911.0,1400.0,167.0,0
60,1,1,1,80000,555,0.2262,67,1,90,0.1943,0.8168,educacion,1,-1,0,65345.0,11216.0,6685.0,4775.0,1
73,2,2,2,150000,707,0.2778,67,1,3,0.3066,0.4958,consumo,-1,0,-1,74376.0,31834.0,6312.0,1598.0,0
49,1,2,1,20000,626,0.7936,32,0,65,0.0994,0.1766,vehiculo,-1,-1,-1,3532.0,17700.0,53007.0,9129.0,0
47,2,1,1,20000,774,0.2877,132,1,6,0.4408,1.0,negocio,3,-1,0,98079.0,52324.0,14377.0,18128.0,0
21,2,1,1,200000,588,0.1983,71,2,6,0.5954,0.2105,vehiculo,0,0,-1,42097.0,35621.0,9096.0,2103.0,1
72,2,1,3,300000,692,0.316,158,0,42,0.2024,0.0288,negocio,0,0,0,8629.0,44230.0,1370.0,15029.0,0
54,2,2,1,200000,781,0.0985,127,0,54,0.0979,0.043,vehiculo,3,4,1,8596.0,76323.0,3759.0,1800.0,0
24,2,2,1,150000,667,0.1822,65,0,8,0.0783,0.0243,vehiculo,2,0,-1,3647.0,19940.0,9089.0,24774.0,0
44,2,2,2,10000,503,0.367,160,0,39,0.4005,1.0,consumo,2,0,0,110316.0,6461.0,7763.0,13491.0,1
41,1,1,1,500000,816,0.2575,73,0,121,0.1904,0.042,vehiculo,0,-1,1,20985.0,11156.0,22311.0,2334.0,0
53,1,3,3,30000,566,0.083,126,0,54,0.1521,0.6657,consumo,-1,4,4,19973.0,215628.0,4290.0,228.0,0
27,2,2,2,50000,398,0.4149,211,3,2,0.5303,1.0,educacion,0,7,2,80345.0,71363.0,12484.0,11193.0,1
